a_LCA,a_IA,a_PCA,a_CT,a_TA,Ps,F0,SPL,ACFL,PC,CPP,PC_loc
0.795184501076004,0.795184501076004,0,0.958300809113869,0.118970276574807,705.147266693455,171.99938571648,114.256789115439,898.839405092181,153.451431512128,14.6254297220503,1
0.743973092148539,0.743973092148539,0,0.24511201970369,0.210091222663635,796.531159571719,137.999507144617,123.310489508016,1586.80383007485,1284.39074573052,24.7540215819104,0.526315789473684
0.524994758104711,0.524994758104711,0,0.747464254082775,0.520095855459453,762.6722794466,159.999428573469,114.174962934453,971.134752738765,0,15.4847831428,0
0.791613731311588,0.791613731311588,0,0.86483330941591,0.0311065136341708,916.998439359506,159.999428573469,121.23205399648,1809.3677556663,1857.20616399429,31.706242145901,0.526315789473684
0.63195193516801,0.63195193516801,0,0.560020885519086,0.787939669805089,661.757980723644,159.999428573469,3.88926361603209,0.0136856514902162,704.931014520541,9.17518790557821,1
0.906169307110726,0.906169307110726,0,0.682407360623801,0.482797059903603,614.894248014672,159.999428573469,103.10450958651,285.267987427551,674.035015588925,12.3502040725593,1
0.938446412938315,0.938446412938315,0,0.512282335599883,0.23760555747559,613.161692286698,157.999435716301,110.732211393295,687.049512831421,463.541318610131,17.1155019396441,1
0.975396701265954,0.975396701265954,0,0.106139919517256,0.230909145976884,752.60181193999,131.999528573112,118.59161934714,1462.64713419656,1206.3958449082,42.3164663768223,0.526315789473684
0.928387702588891,0.928387702588891,0,0.160754897897482,0.523636368908255,894.517120882958,125.999550001607,119.64097100023,1732.99965981513,1637.42623603674,27.0280510085103,0.473684210526316
0.925474848363221,0.925474848363221,0,0.317178446145948,0.549744318506917,664.20092812674,145.999478573291,110.737015364749,727.604949509488,696.356085794427,13.2289621164737,1
0.663613675251381,0.663613675251381,0,0.614105683233517,0.927606539526868,850.724240715666,157.999435716301,113.280444572935,913.587447542746,834.507110195049,22.157148008472,1
0.999411677217659,0.999411677217659,0,0.0941076048730937,0.0383094284928653,609.255289938887,141.999492858954,114.688431185656,1050.05706641339,450.894383603662,33.6347425756341,0.526315789473684
0.615776287666751,0.615776287666751,0,0.214243814046302,0.353169805496322,806.301360156118,133.999521430281,119.9578904043,1635.86417264425,1323.03215414752,30.0369895289814,0.473684210526316
0.963617640520448,0.963617640520448,0,0.179034171781407,0.882020910492735,867.233580984263,127.999542858775,116.050775510836,1386.70541665837,1128.52809348962,38.6262648500795,0.526315789473684
0.957263979348956,0.957263979348956,0,0.571385946886986,0.963330400898832,750.322722294248,153.999450001964,109.151241342694,592.924000205391,918.066393782512,7.54366448599921,1
0.75984703736989,0.75984703736989,0,0.191736370921527,0.733197471982602,769.241682141193,137.999507144617,113.317582639135,976.452188100789,822.108803973378,26.3904990410215,1
0.752913585945254,0.752913585945254,0,0.480729977725604,0.762516884292579,822.309850441385,151.999457144796,113.672134932845,978.402916406676,846.591260672522,14.4910340661303,1
0.693143511433197,0.693143511433197,0,0.762690925765474,0.196618927156274,697.735008766185,163.999414287806,114.542487851094,979.821800854679,0,13.1505514298058,0
0.864720190523656,0.864720190523656,0,0.343110252030121,0.471018252235055,765.313774427466,145.999478573291,114.84434879479,1029.97643612996,657.988630517609,17.1925911722341,1
0.767297733816914,0.767297733816914,0,0.936457622102489,0.96682316874928,860.152327646531,165.999407144974,112.546156746322,789.97780974134,967.748671321407,11.0358505829532,1
0.893385073633267,0.893385073633267,0,0.0491098361763336,0.678310219298107,682.731762434722,129.999535715944,110.691147914083,841.682097656436,766.827526404683,19.5226124379514,1
0.692996799710999,0.692996799710999,0,0.852710737272723,0.286074583719979,811.520507095077,167.999400002143,115.889943444647,1100.70446252194,136.51308960659,12.713079493134,1
0.689392857774878,0.689392857774878,0,0.949078249605233,0.355818692895819,688.181441878954,169.999392859311,111.491042540406,681.839049506242,351.218289453569,9.28591414360551,1
0.638235633026364,0.638235633026364,0,0.708979783723314,0.447113356539312,892.612341080796,161.999421430638,116.702138074727,1251.0693852997,294.866008632179,25.48353153624,1
