a_LCA,a_IA,a_PCA,a_CT,a_TA,Ps,F0,SPL
0.728884897678332,0.728884897678332,0,0.52328264114451,0.60043335862228,921.852480570473,151.999457144796,117.032871423813
0.513430687697384,0.513430687697384,0,0.404198502513403,0.314076727674937,836.368983155003,139.999500001786,124.618754187023
0.658103216078288,0.658103216078288,0,0.293557423644074,0.346933611147511,872.374466928918,135.999514287449,122.441195659888
0.816850434086388,0.816850434086388,0,0.13182040354527,0.718544145367858,827.160140915562,127.999542858775,116.433817473493
0.993955238038326,0.993955238038326,0,0.806814657038472,0.81585003601511,768.95537031627,161.999421430638,110.752142132988
0.962338495967426,0.962338495967426,0,0.264804900718773,0.944563498300862,983.162559292398,125.999550001607,119.373311085293
0.647907982521409,0.647907982521409,0,0.963092767810321,0.901350078721078,681.672509537608,409.998535719515,-44.6019583310696
0.880257730125667,0.880257730125667,0,0.426527727163191,0.287659192826535,601.829035650734,153.999450001964,109.959613073095
0.76239379599356,0.76239379599356,0,0.872133590596931,0.22168588439675,757.156991166922,167.999400002143,114.780937979183
0.811442436020222,0.811442436020222,0,0.0578112686606593,0.190555729723333,667.421893583829,131.999528573112,116.704903973644
0.727278846005619,0.727278846005619,0,0.102974021507449,0.628365232485252,977.088140525421,123.999557144439,120.54593411356
0.939315174108192,0.939315174108192,0,0.414450713095377,0.985801892427369,679.928143552525,147.999471430459,83.9843664344464
0.565979072892543,0.565979072892543,0,0.581375421878914,0.0654381728304084,982.396618002911,151.999457144796,124.408232328136
0.765573915758047,0.765573915758047,0,0.498446033743087,0.443360455505021,964.56661199052,139.999500001786,126.368549955406
0.560407987875055,0.560407987875055,0,0.583344029678784,0.295222544385159,905.962334141641,143.999485716122,127.591743534462
0.500070893266913,0.500070893266913,0,0.979925092821577,0.468104805550182,635.566854807868,163.999414287806,111.411506752451
0.877573963630346,0.877573963630346,0,0.549139714841298,0.88575584954251,706.790852595128,153.999450001964,105.597650168449
0.959711692516904,0.959711692516904,0,0.267798641134703,0.980026774148553,633.581320021288,143.999485716122,12.5450990496638
0.548669322935425,0.548669322935425,0,0.655182471052648,0.872739141509917,692.838550786174,405.998550005179,-42.8193952257599
0.779396911044431,0.779396911044431,0,0.995447411940931,0.245850337074772,712.089897734103,171.99938571648,113.110429131826
0.642325705153742,0.642325705153742,0,0.0459065577448737,0.784074215322236,642.555117512837,133.999521430281,108.546242421963
0.918245336726302,0.918245336726302,0,0.772820020422208,0.647404674703989,907.56689274959,157.999435716301,115.884924048974
0.5552575951566,0.5552575951566,0,0.253570607622833,0.264044500623339,816.21562455858,137.999507144617,122.291629793585
0.689200177399293,0.689200177399293,0,0.0889441886045239,0.701920529101292,749.393629643258,133.999521430281,112.599554824126
0.804249930671553,0.804249930671553,0,0.326289370022831,0.542134431521205,907.486593673881,133.999521430281,120.658189225118
0.706671767575415,0.706671767575415,0,0.272033672563188,0.213291303197549,786.542789137727,137.999507144617,123.69941628362
